brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,drug_in_other_countries,therapeutic_area_encoded,cluster_nl_encoded
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-11-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.229049649943306,1.9402985074626864,THER_AREA_CD59,12.63149956373683,True,11,1116
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-08-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.2245251723788986,1.9402985074626864,THER_AREA_CD59,11.343729189001058,True,11,1116
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-07-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.2250868050475652,1.9402985074626864,THER_AREA_CD59,11.05467630632604,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-10-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.2783778625425373,1.9402985074626864,THER_AREA_CD59,6.199625448631303,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-06-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.2696326416460135,1.9402985074626864,THER_AREA_CD59,7.395126970431407,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-02-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.2478908612234008,1.955223880597015,THER_AREA_CD59,8.294451757355638,True,11,1116
BRAND_7114,1.6551186017478152,1.6610191193764057,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2019-06-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5131239048669896,0.0725093027195086,1.9895286090175264,1.2301695974118554,1.9402985074626864,THER_AREA_CD59,13.024222732096913,True,11,1116
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-06-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.221755368457596,1.9402985074626864,THER_AREA_CD59,10.836756717382428,True,11,1116
BRAND_7114,1.6551186017478152,1.6610191193764057,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2019-03-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5131239048669896,0.0725093027195086,1.9895286090175264,1.2420431948380857,1.9402985074626864,THER_AREA_CD59,12.702451006659148,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-05-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.2677973505448648,1.9402985074626864,THER_AREA_CD59,6.369354062350404,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-02-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.286805430082445,1.9402985074626864,THER_AREA_CD59,3.77332853437902,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-11-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.273380666645996,1.9402985074626864,THER_AREA_CD59,5.885825531414286,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-03-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.2464814289164703,1.955223880597015,THER_AREA_CD59,8.685026940737622,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-12-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.259646725761545,1.9402985074626864,THER_AREA_CD59,8.215049359979645,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-04-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.2900267919489343,1.9402985074626864,THER_AREA_CD59,4.6304023801614616,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-01-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.2853579407983606,1.9402985074626864,THER_AREA_CD59,3.984344177788381,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-11-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.215319989707203,1.955223880597015,THER_AREA_CD59,9.397248699421905,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-06-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.2928342573839366,1.9402985074626864,THER_AREA_CD59,5.191792429356702,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-12-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.2161531206025422,1.955223880597015,THER_AREA_CD59,9.048349021967006,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-10-01,DRUG_ID_5417,2017-10-01 00:00:00,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.2655810064857866,1.9402985074626864,THER_AREA_CD59,7.908551059237535,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-06-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.2462806478940336,1.955223880597015,THER_AREA_CD59,9.700061456378757,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-12-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.2707930448990938,1.9402985074626864,THER_AREA_CD59,6.042844510355708,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-09-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.227842744459672,1.955223880597015,THER_AREA_CD59,9.381182997746214,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-05-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.291815438978552,1.9402985074626864,THER_AREA_CD59,4.836813775627869,True,11,1116
BRAND_7114,1.6551186017478152,1.6610191193764057,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2019-02-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5131239048669896,0.0725093027195086,1.9895286090175264,1.2420903555498022,1.9402985074626864,THER_AREA_CD59,11.94497495899033,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-08-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.2270381359013127,1.955223880597015,THER_AREA_CD59,9.27007981564822,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-07-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.2278212663170065,1.955223880597015,THER_AREA_CD59,8.548373719963127,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-11-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.263339898813029,1.9402985074626864,THER_AREA_CD59,7.943959352870606,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-10-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.2138626290559151,1.955223880597015,THER_AREA_CD59,8.836530119014704,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-02-01,DRUG_ID_5417,2017-02-01 00:00:00,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.265464671912362,1.9402985074626864,THER_AREA_CD59,5.905887864354819,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-09-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.2657709707204092,1.9402985074626864,THER_AREA_CD59,7.852217152137655,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-08-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.2893924175268023,1.9402985074626864,THER_AREA_CD59,5.385037008938319,True,11,1116
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-12-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.2321693830916334,1.9402985074626864,THER_AREA_CD59,11.221226106604302,True,11,1116
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-01-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.213717919235152,1.9402985074626864,THER_AREA_CD59,9.49136722027807,True,11,1116
BRAND_7114,1.6551186017478152,1.6610191193764057,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2019-05-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5131239048669896,0.0725093027195086,1.9895286090175264,1.2334256447806644,1.9402985074626864,THER_AREA_CD59,13.368799366300996,True,11,1116
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-03-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.2137714404632804,1.9402985074626864,THER_AREA_CD59,10.471123189773516,True,11,1116
BRAND_7114,1.608614232209738,1.6056451453223517,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2018-02-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5100758342395102,0.0717248778941355,1.9895286090175264,1.2163635997423763,1.9402985074626864,THER_AREA_CD59,9.045935923028468,True,11,1116
BRAND_7114,1.7309612983770286,1.8319917508971155,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2015-07-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",-1.0,1.4993857440921563,0.0605380249306877,-1.0,1.2958218817487053,1.9402985074626864,THER_AREA_CD59,5.810087734331491,True,11,1116
BRAND_7114,1.6551186017478152,1.6610191193764057,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2019-01-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5131239048669896,0.0725093027195086,1.9895286090175264,1.2390582486766428,1.9402985074626864,THER_AREA_CD59,13.344362908421704,True,11,1116
BRAND_7114,1.6254681647940077,1.6456950169271845,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2017-05-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",-1.0,1.5066849323464984,0.0710053398205165,1.9895286090175264,1.25170902453787,1.955223880597015,THER_AREA_CD59,9.107445426750967,True,11,1116
BRAND_7114,1.689294631710362,1.7527913151756085,BRAND_7114_COUNTRY_89F9,CORP_6095,COUNTRY_89F9,2014-08-01,2016-03-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A']",-1.0,1.5031182106327248,0.0711749370219999,1.9895286090175264,1.2594955429457937,1.9402985074626864,THER_AREA_CD59,6.63536195232576,True,11,1116
BRAND_7114,1.6604244694132335,1.875445984928485,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2017-05-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",2.0266666666666664,1.4928938385302324,0.0779109701431426,1.6353030370601616,1.175471215483026,1.8656716417910448,THER_AREA_CD59,6.475068637187043,True,11,1109
BRAND_7114,1.650593008739076,1.866490565576379,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2016-05-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A']",2.0133333333333336,1.4914074043854304,0.0778592399666712,1.6831200107032958,1.192340689845475,1.82089552238806,THER_AREA_CD59,5.227609376493335,True,11,1109
BRAND_7114,1.6604244694132335,1.875445984928485,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2017-01-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",2.0266666666666664,1.4928938385302324,0.0779109701431426,1.6353030370601616,1.1686188124289605,1.8656716417910448,THER_AREA_CD59,6.175695976504869,True,11,1109
BRAND_7114,1.6604244694132335,1.875445984928485,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2017-02-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",2.0266666666666664,1.4928938385302324,0.0779109701431426,1.6353030370601616,1.1722654814636648,1.8656716417910448,THER_AREA_CD59,5.972975743809391,True,11,1109
BRAND_7114,1.7723158551810236,2.085917455621533,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2015-09-01,DRUG_ID_5417,2016-09-01 00:00:00,"['IND_851C', 'IND_0AE9']",2.0133333333333336,1.4895755560678503,0.0666122113198125,1.088435980912456,1.2224335116573544,1.7910447761194028,THER_AREA_CD59,5.674307755012423,True,11,1109
BRAND_7114,1.683832709113608,1.890154343830324,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2018-09-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",2.0266666666666664,1.494175068145082,0.0788911401573504,1.6353030370601616,1.1719957701080346,1.8805970149253728,THER_AREA_CD59,7.546314974693868,True,11,1109
BRAND_7114,1.7723158551810236,2.085917455621533,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2015-03-01,DRUG_ID_5417,-1,['IND_851C'],2.0133333333333336,1.4895755560678503,0.0610000322228121,1.088435980912456,1.2382833551887722,1.7910447761194028,THER_AREA_CD59,5.767562229116996,True,11,1109
BRAND_7114,1.7723158551810236,2.085917455621533,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2015-10-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9']",2.0133333333333336,1.4895755560678503,0.0666122113198125,1.088435980912456,1.2183323149124297,1.7910447761194028,THER_AREA_CD59,5.757985945077882,True,11,1109
BRAND_7114,1.7723158551810236,2.085917455621533,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2015-02-01,DRUG_ID_5417,2016-02-01 00:00:00,['IND_851C'],2.0133333333333336,1.4895755560678503,0.0610000322228121,1.088435980912456,1.23539492085286,1.7910447761194028,THER_AREA_CD59,5.368278128757212,True,11,1109
BRAND_7114,1.6604244694132335,1.875445984928485,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2017-03-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",2.0266666666666664,1.4928938385302324,0.0779109701431426,1.6353030370601616,1.1725827490015543,1.8656716417910448,THER_AREA_CD59,6.536653997216143,True,11,1109
BRAND_7114,1.650593008739076,1.866490565576379,BRAND_7114_COUNTRY_0309,CORP_6095,COUNTRY_0309,2014-11-01,2016-06-01,DRUG_ID_5417,-1,"['IND_851C', 'IND_0AE9', 'IND_8F07', 'IND_176A']",2.0133333333333336,1.4914074043854304,0.0778592399666712,1.6831200107032958,1.1932804577003495,1.82089552238806,THER_AREA_CD59,5.861758904955719,True,11,1109
