population,price_unit,price_month,date,target,che_pc_usd,insurance_perc_che
1.4993857440921563,1.286805430082445,-1.0,2015-02-01 00:00:00,3.77332853437902,1.7309612983770286,-1.0
1.009934333143062,1.2851777239947626,-1.0,2015-02-01 00:00:00,1.4443366166769342,2.004525593008739,-1.0
1.009934333143062,1.6109120284688851,-1.0,2015-02-01 00:00:00,1.0147924906036512,2.004525593008739,-1.0
1.009934333143062,1.4862151595180777,1.202872051019043,2015-02-01 00:00:00,1.1499791561172337,2.004525593008739,-1.0
1.4993857440921563,4.13787277852121,2.6352851982339565,2015-03-01 00:00:00,1.7135491163455416,1.7309612983770286,-1.0
1.0056896727843128,1.2333990533349908,1.2143557953886637,2015-03-01 00:00:00,1.0894407152825734,2.418227215980025,-1.0
1.009934333143062,1.0161302053729917,-1.0,2015-03-01 00:00:00,1.0074208922162593,2.004525593008739,-1.0
1.4993857440921563,1.287911628252536,-1.0,2015-03-01 00:00:00,4.459950705149494,1.7309612983770286,-1.0
1.4895755560678503,1.2382833551887722,1.088435980912456,2015-03-01 00:00:00,5.767562229116996,1.7723158551810236,2.0133333333333336
1.0056896727843128,2.2890773812982914,1.5214288899790394,2015-03-01 00:00:00,1.0257850144410483,2.418227215980025,-1.0
1.0056896727843128,1.4316224622384413,1.1461445836863935,2015-03-01 00:00:00,1.1204161400357475,2.418227215980025,-1.0
1.0438503474469705,1.924389842825064,1.5670516879989296,2015-03-01 00:00:00,1.0671489220716668,2.02621722846442,-1.0
1.0438503474469705,1.78062951288333,1.8108192480934755,2015-03-01 00:00:00,1.0106837350337678,2.02621722846442,-1.0
1.0438503474469705,1.01299088465029,1.0039691388306649,2015-03-01 00:00:00,1.0105939918247968,2.02621722846442,-1.0
1.009934333143062,3.832903195916863,2.327543147660884,2015-03-01 00:00:00,1.04473606526033,2.004525593008739,-1.0
1.009934333143062,1.009804604234125,-1.0,2015-03-01 00:00:00,1.0005986773827191,2.004525593008739,-1.0
1.009934333143062,1.6181585461330965,-1.0,2015-03-01 00:00:00,1.005206245635389,2.004525593008739,-1.0
1.009934333143062,1.9055290473658069,1.6337688980065113,2015-03-01 00:00:00,1.1048648309576683,2.004525593008739,-1.0
1.009934333143062,1.6056340426228448,1.202872051019043,2015-03-01 00:00:00,1.1530228584934568,2.004525593008739,-1.0
1.0056896727843128,1.0144054930833637,1.006109797975293,2015-03-01 00:00:00,1.013221134529632,2.418227215980025,-1.0
1.0438503474469705,2.3355426987687187,-1.0,2015-03-01 00:00:00,1.002812046921391,2.02621722846442,-1.0
1.009934333143062,1.749238240982277,2.0061097979752933,2015-03-01 00:00:00,1.039438894220398,2.004525593008739,-1.0
1.6408274088381307,1.2640741296653455,1.047941845426571,2015-03-01 00:00:00,3.913204397974606,1.823501872659176,2.0133333333333336
1.009934333143062,1.2885676935478008,-1.0,2015-03-01 00:00:00,1.6258204038344564,2.004525593008739,-1.0
1.009934333143062,1.803740120572097,1.3949739107166748,2015-03-01 00:00:00,1.0177692759686658,2.004525593008739,-1.0
1.009934333143062,1.6172959491735526,-1.0,2015-04-01 00:00:00,1.0058488532697414,2.004525593008739,-1.0
1.0438503474469705,1.7389861413373238,1.8108192480934755,2015-04-01 00:00:00,1.0186716339862203,2.02621722846442,-1.0
1.0056896727843128,1.2548656449790538,1.2143557953886637,2015-04-01 00:00:00,1.1762834159162463,2.418227215980025,-1.0
1.6408274088381307,1.2734031733417004,1.047941845426571,2015-04-01 00:00:00,4.378040945225618,1.823501872659176,2.0133333333333336
1.0056896727843128,2.293553303502463,1.5214288899790394,2015-04-01 00:00:00,1.017703635999656,2.418227215980025,-1.0
1.0056896727843128,1.025230961066657,1.0040583329616912,2015-04-01 00:00:00,1.0041171840483945,2.418227215980025,-1.0
1.0056896727843128,1.448975047878443,1.1461445836863935,2015-04-01 00:00:00,1.1375466394966571,2.418227215980025,-1.0
1.0056896727843128,1.0188981894261913,1.006109797975293,2015-04-01 00:00:00,1.0593896104258946,2.418227215980025,-1.0
1.009934333143062,1.0098884161872708,-1.0,2015-04-01 00:00:00,1.0016864619275154,2.004525593008739,-1.0
1.4993857440921563,1.2900267919489343,-1.0,2015-04-01 00:00:00,4.6304023801614616,1.7309612983770286,-1.0
1.009934333143062,1.882452392227892,1.6337688980065113,2015-04-01 00:00:00,1.095689282760487,2.004525593008739,-1.0
1.0438503474469705,1.013037005116789,1.0039691388306649,2015-04-01 00:00:00,1.0108106613738332,2.02621722846442,-1.0
1.4993857440921563,4.168769706578743,2.6352851982339565,2015-04-01 00:00:00,1.7639429893626972,1.7309612983770286,-1.0
1.009934333143062,1.0176032737746503,-1.0,2015-04-01 00:00:00,1.0082839173340958,2.004525593008739,-1.0
1.009934333143062,1.2837141671296544,-1.0,2015-04-01 00:00:00,1.5191173983360746,2.004525593008739,-1.0
1.4895755560678503,1.2380126760695676,1.088435980912456,2015-04-01 00:00:00,5.77016484111781,1.7723158551810236,2.0133333333333336
1.009934333143062,3.820433278620458,2.327543147660884,2015-04-01 00:00:00,1.0593855271377342,2.004525593008739,-1.0
1.009934333143062,1.772797430327909,2.0061097979752933,2015-04-01 00:00:00,1.0715950721904293,2.004525593008739,-1.0
1.009934333143062,1.6578711830782489,1.3949739107166748,2015-04-01 00:00:00,1.0090036583172457,2.004525593008739,-1.0
1.0438503474469705,1.823942187980521,1.5670516879989296,2015-04-01 00:00:00,1.0659242386031773,2.02621722846442,-1.0
1.0438503474469705,2.2610628425431063,-1.0,2015-04-01 00:00:00,1.0013276130696993,2.02621722846442,-1.0
1.009934333143062,1.652512940382656,1.202872051019043,2015-04-01 00:00:00,1.2266928688482257,2.004525593008739,-1.0
1.0438503474469705,1.171322347787363,1.160415644650582,2015-04-01 00:00:00,1.020381082673311,2.02621722846442,-1.0
1.009934333143062,1.2796078172306715,-1.0,2015-05-01 00:00:00,1.6231677317794548,2.004525593008739,-1.0
1.009934333143062,1.473216985534434,1.3949739107166748,2015-05-01 00:00:00,1.0079710419954306,2.004525593008739,-1.0
1.009934333143062,1.0,-1.0,2015-05-01 00:00:00,1.0,2.004525593008739,-1.0
1.0056896727843128,2.2975506939318104,1.5214288899790394,2015-05-01 00:00:00,1.0136602649903428,2.418227215980025,-1.0
1.4895755560678503,1.2368176615418758,1.088435980912456,2015-05-01 00:00:00,5.688124329967878,1.7723158551810236,2.0133333333333336
1.009934333143062,1.878213288428428,1.6337688980065113,2015-05-01 00:00:00,1.122966393306419,2.004525593008739,-1.0
1.009934333143062,1.718446417686025,2.0061097979752933,2015-05-01 00:00:00,1.105890551251611,2.004525593008739,-1.0
1.009934333143062,1.5223044042933236,1.202872051019043,2015-05-01 00:00:00,1.1600115996296985,2.004525593008739,-1.0
1.009934333143062,1.2851745548251898,1.2417606921464568,2015-05-01 00:00:00,1.0720537857481782,2.004525593008739,-1.0
1.009934333143062,3.815320689141161,2.327543147660884,2015-05-01 00:00:00,1.0563139852415808,2.004525593008739,-1.0
1.0056896727843128,1.0239327795986986,1.0040583329616912,2015-05-01 00:00:00,1.025195787170599,2.418227215980025,-1.0
1.4993857440921563,4.179272291413277,2.6352851982339565,2015-05-01 00:00:00,1.8869688928355728,1.7309612983770286,-1.0
1.0438503474469705,2.350099022461021,-1.0,2015-05-01 00:00:00,1.0056853918683164,2.02621722846442,-1.0
1.009934333143062,1.0174497004753802,-1.0,2015-05-01 00:00:00,1.011959244781763,2.004525593008739,-1.0
1.0056896727843128,1.4395458379177803,1.1461445836863935,2015-05-01 00:00:00,1.1221638999887975,2.418227215980025,-1.0
1.0056896727843128,1.0205628704854368,1.006109797975293,2015-05-01 00:00:00,1.0766592340641843,2.418227215980025,-1.0
1.0056896727843128,1.2873071808215544,1.2143557953886637,2015-05-01 00:00:00,1.2316914674221169,2.418227215980025,-1.0
1.0438503474469705,1.704668283663037,1.8108192480934755,2015-05-01 00:00:00,1.021513819103499,2.02621722846442,-1.0
1.0438503474469705,1.257147184600256,1.160415644650582,2015-05-01 00:00:00,1.0587457289962188,2.02621722846442,-1.0
1.4993857440921563,1.291815438978552,-1.0,2015-05-01 00:00:00,4.836813775627869,1.7309612983770286,-1.0
1.0438503474469705,3.7137839470348575,2.0475070240378184,2015-05-01 00:00:00,1.01999899164748,2.02621722846442,-1.0
1.0438503474469705,1.821212195464161,1.5670516879989296,2015-05-01 00:00:00,1.0890486633275929,2.02621722846442,-1.0
1.0438503474469705,1.0143826606516917,1.0039691388306649,2015-05-01 00:00:00,1.012247521414306,2.02621722846442,-1.0
1.6408274088381307,1.2734031733417004,1.047941845426571,2015-05-01 00:00:00,5.543391314975941,1.823501872659176,2.0133333333333336
1.009934333143062,1.009888901883757,-1.0,2015-05-01 00:00:00,1.002311190971087,2.004525593008739,-1.0
1.0056896727843128,1.0226052494348632,1.0040583329616912,2015-06-01 00:00:00,1.035221334655191,2.418227215980025,-1.0
1.0438503474469705,1.813333223355724,1.5670516879989296,2015-06-01 00:00:00,1.0762067269781344,2.02621722846442,-1.0
1.009934333143062,1.3927678833651078,1.2417606921464568,2015-06-01 00:00:00,1.1174327140513003,2.004525593008739,-1.0
1.009934333143062,1.5406616019341377,1.202872051019043,2015-06-01 00:00:00,1.2453226158503308,2.004525593008739,-1.0
1.0438503474469705,1.7608254478804186,1.1923471435579538,2015-06-01 00:00:00,1.052063477987649,2.02621722846442,-1.0
1.0056896727843128,1.298622100631638,1.2143557953886637,2015-06-01 00:00:00,1.303377975833968,2.418227215980025,-1.0
1.0056896727843128,1.0219952679380766,1.006109797975293,2015-06-01 00:00:00,1.0426424328711432,2.418227215980025,-1.0
1.4993857440921563,1.2928342573839366,-1.0,2015-06-01 00:00:00,5.191792429356702,1.7309612983770286,-1.0
1.0438503474469705,1.0139702833025854,1.0039691388306649,2015-06-01 00:00:00,1.0118483932330318,2.02621722846442,-1.0
1.0056896727843128,1.4577059681745022,1.1461445836863935,2015-06-01 00:00:00,1.1551590946833308,2.418227215980025,-1.0
1.0056896727843128,2.279804109296945,1.5214288899790394,2015-06-01 00:00:00,1.0161681204600193,2.418227215980025,-1.0
1.4895755560678503,1.2343155675425346,1.088435980912456,2015-06-01 00:00:00,5.853697959189505,1.7723158551810236,2.0133333333333336
1.009934333143062,1.7764940994002725,2.0061097979752933,2015-06-01 00:00:00,1.0809297398455606,2.004525593008739,-1.0
1.009934333143062,1.0097924359384578,-1.0,2015-06-01 00:00:00,1.0024948296392504,2.004525593008739,-1.0
1.4993857440921563,4.193100107706078,2.6352851982339565,2015-06-01 00:00:00,1.8370408848124784,1.7309612983770286,-1.0
1.009934333143062,1.7607158430416097,1.3949739107166748,2015-06-01 00:00:00,1.0328353090112643,2.004525593008739,-1.0
1.009934333143062,1.869622438927824,1.6337688980065113,2015-06-01 00:00:00,1.097960119198097,2.004525593008739,-1.0
1.009934333143062,3.784291139919446,2.327543147660884,2015-06-01 00:00:00,1.070349445229882,2.004525593008739,-1.0
1.4993857440921563,1.6993840357901866,2.0746108906033984,2015-06-01 00:00:00,1.6530916399862745,1.7309612983770286,-1.0
1.009934333143062,1.608292593408314,-1.0,2015-06-01 00:00:00,1.0019211822836245,2.004525593008739,-1.0
1.0438503474469705,2.326889773018295,-1.0,2015-06-01 00:00:00,1.0041907416790357,2.02621722846442,-1.0
1.0438503474469705,1.2634384371572258,1.160415644650582,2015-06-01 00:00:00,1.16917795312305,2.02621722846442,-1.0
1.4993857440921563,1.8598569434071133,1.658609463497302,2015-06-01 00:00:00,1.6336639970184632,1.7309612983770286,-1.0
1.0438503474469705,1.7311615853233366,1.8108192480934755,2015-06-01 00:00:00,1.0292503961512605,2.02621722846442,-1.0
1.6408274088381307,1.2734031733417002,1.047941845426571,2015-06-01 00:00:00,5.978725321220614,1.823501872659176,2.0133333333333336
1.0438503474469705,3.674131443050827,2.0475070240378184,2015-06-01 00:00:00,1.0506745668924151,2.02621722846442,-1.0
1.009934333143062,1.0171794740616842,-1.0,2015-06-01 00:00:00,1.0134017916493394,2.004525593008739,-1.0
1.009934333143062,1.2768724826863018,-1.0,2015-06-01 00:00:00,1.6121162085924805,2.004525593008739,-1.0
1.009934333143062,1.6061799047613063,-1.0,2015-07-01 00:00:00,1.005105359301697,2.004525593008739,-1.0
1.0056896727843128,1.4603488622351433,1.1461445836863935,2015-07-01 00:00:00,1.1032289399012192,2.418227215980025,-1.0
1.0438503474469705,2.278627473131817,-1.0,2015-07-01 00:00:00,1.006730523203678,2.02621722846442,-1.0
1.009934333143062,1.0097576251915004,-1.0,2015-07-01 00:00:00,1.002753047571814,2.004525593008739,-1.0
1.6408274088381307,1.2735667008772753,1.047941845426571,2015-07-01 00:00:00,7.312857669751379,1.823501872659176,2.0133333333333336
1.6408274088381307,1.875888688406545,1.151986799268608,2015-07-01 00:00:00,3.449129662538531,1.823501872659176,2.0133333333333336
1.4993857440921563,4.222820770783298,2.6352851982339565,2015-07-01 00:00:00,2.0551916183940446,1.7309612983770286,-1.0
1.0056896727843128,2.2523952134354177,1.5214288899790394,2015-07-01 00:00:00,1.0145033682498803,2.418227215980025,-1.0
1.0438503474469705,1.248186941732312,1.160415644650582,2015-07-01 00:00:00,1.1562481562703255,2.02621722846442,-1.0
1.0438503474469705,1.611077281419015,1.8108192480934755,2015-07-01 00:00:00,1.0443894760076209,2.02621722846442,-1.0
1.4993857440921563,1.226801948672558,1.0407617178789637,2015-07-01 00:00:00,2.760710592225352,1.7309612983770286,-1.0
1.009934333143062,3.7749205065425264,2.327543147660884,2015-07-01 00:00:00,1.0817981285406313,2.004525593008739,-1.0
1.0056896727843128,1.0201258365627153,1.006109797975293,2015-07-01 00:00:00,1.0451830957158206,2.418227215980025,-1.0
1.0056896727843128,1.0202346690844155,1.0040583329616912,2015-07-01 00:00:00,1.0164881472349967,2.418227215980025,-1.0
1.0438503474469705,1.7922148844323305,1.5670516879989296,2015-07-01 00:00:00,1.1009167272963734,2.02621722846442,-1.0
1.4895755560678503,1.2333708637026284,1.088435980912456,2015-07-01 00:00:00,5.9215934401304935,1.7723158551810236,2.0133333333333336
1.4993857440921563,1.2958218817487053,-1.0,2015-07-01 00:00:00,5.810087734331491,1.7309612983770286,-1.0
1.4993857440921563,1.8680921642816373,1.658609463497302,2015-07-01 00:00:00,1.6909115001072452,1.7309612983770286,-1.0
1.009934333143062,1.2758909226890087,-1.0,2015-07-01 00:00:00,1.6250495811633612,2.004525593008739,-1.0
1.0438503474469705,1.013740884920539,1.0039691388306649,2015-07-01 00:00:00,1.0092711701178698,2.02621722846442,-1.0
1.009934333143062,1.2641128695598112,1.2417606921464568,2015-07-01 00:00:00,1.139859618326822,2.004525593008739,-1.0
1.0438503474469705,1.7462345239176629,1.1923471435579538,2015-07-01 00:00:00,1.0581355582337115,2.02621722846442,-1.0
1.009934333143062,1.017592302766564,-1.0,2015-07-01 00:00:00,1.0118532502792763,2.004525593008739,-1.0
1.009934333143062,1.7446604365568548,2.0061097979752933,2015-07-01 00:00:00,1.1074023138063531,2.004525593008739,-1.0
1.009934333143062,1.5527268570300463,1.202872051019043,2015-07-01 00:00:00,1.1809696499683522,2.004525593008739,-1.0
1.009934333143062,1.8665389329381297,1.6337688980065113,2015-07-01 00:00:00,1.135015797267405,2.004525593008739,-1.0
1.4993857440921563,1.6947339671660802,2.0746108906033984,2015-07-01 00:00:00,1.767235714967654,1.7309612983770286,-1.0
1.0438503474469705,3.623645015322072,2.0475070240378184,2015-07-01 00:00:00,1.0303831325814483,2.02621722846442,-1.0
1.0056896727843128,1.30196047573361,1.2143557953886637,2015-07-01 00:00:00,1.249230364978149,2.418227215980025,-1.0
1.009934333143062,1.657412099023338,1.3949739107166748,2015-07-01 00:00:00,1.003460528949857,2.004525593008739,-1.0
1.0438503474469705,1.7375371318165167,1.1923471435579538,2015-08-01 00:00:00,1.0450346377263704,2.02621722846442,-1.0
1.009934333143062,1.5730405173589077,1.202872051019043,2015-08-01 00:00:00,1.2226109311645137,2.004525593008739,-1.0
1.0438503474469705,3.586222030411317,2.0475070240378184,2015-08-01 00:00:00,1.0408405757376182,2.02621722846442,-1.0
1.0438503474469705,1.0155831423005637,1.0039691388306649,2015-08-01 00:00:00,1.0105141673243727,2.02621722846442,-1.0
1.4993857440921563,1.8490751220590969,1.658609463497302,2015-08-01 00:00:00,1.619461244502141,1.7309612983770286,-1.0
1.6408274088381307,1.2734031733417004,1.047941845426571,2015-08-01 00:00:00,6.766031502726941,1.823501872659176,2.0133333333333336
1.4993857440921563,1.2263247748734265,1.0407617178789637,2015-08-01 00:00:00,4.189421370172477,1.7309612983770286,-1.0
1.0438503474469705,1.5995766654817023,1.8108192480934755,2015-08-01 00:00:00,1.054284765187952,2.02621722846442,-1.0
1.0438503474469705,1.7897018882541915,1.5670516879989296,2015-08-01 00:00:00,1.0756553001567646,2.02621722846442,-1.0
1.4993857440921563,1.6826556809221178,2.0746108906033984,2015-08-01 00:00:00,1.781925531378535,1.7309612983770286,-1.0
1.4993857440921563,4.145007844559776,2.6352851982339565,2015-08-01 00:00:00,1.8376778734611567,1.7309612983770286,-1.0
1.0056896727843128,1.02151533679439,1.006109797975293,2015-08-01 00:00:00,1.03014658304403,2.418227215980025,-1.0
1.0438503474469705,1.2508856537791628,1.160415644650582,2015-08-01 00:00:00,1.1780207041232678,2.02621722846442,-1.0
1.157449182727997,1.213099333435539,1.033250828762134,2015-08-01 00:00:00,1.899544901958456,1.953339575530587,1.0
1.009934333143062,1.5962330835715663,-1.0,2015-08-01 00:00:00,1.0050215853334663,2.004525593008739,-1.0
1.4993857440921563,1.2893924175268023,-1.0,2015-08-01 00:00:00,5.385037008938319,1.7309612983770286,-1.0
1.009934333143062,1.0173996844240507,-1.0,2015-08-01 00:00:00,1.0139399372318434,2.004525593008739,-1.0
1.0056896727843128,1.323020816049417,1.2143557953886637,2015-08-01 00:00:00,1.2744345806272592,2.418227215980025,-1.0
1.009934333143062,1.2713753485370929,-1.0,2015-08-01 00:00:00,1.5733932242286364,2.004525593008739,-1.0
1.0056896727843128,2.25048151493601,1.5214288899790394,2015-08-01 00:00:00,1.0171141533207668,2.418227215980025,-1.0
1.0056896727843128,1.0387302183955895,1.0105249074610891,2015-08-01 00:00:00,1.0022833514511569,2.418227215980025,-1.0
1.0056896727843128,1.497121136710337,1.1461445836863935,2015-08-01 00:00:00,1.128745520072115,2.418227215980025,-1.0
1.009934333143062,3.730910090835801,2.327543147660884,2015-08-01 00:00:00,1.077625776269256,2.004525593008739,-1.0
1.0056896727843128,1.0222165779473782,1.0040583329616912,2015-08-01 00:00:00,1.0255875837171398,2.418227215980025,-1.0
1.009934333143062,1.009597766488955,-1.0,2015-08-01 00:00:00,1.0029706555624611,2.004525593008739,-1.0
1.009934333143062,1.852355546088888,1.6337688980065113,2015-08-01 00:00:00,1.1130644635066544,2.004525593008739,-1.0
1.009934333143062,1.335375663755878,1.2417606921464568,2015-08-01 00:00:00,1.345306846933262,2.004525593008739,-1.0
1.009934333143062,1.7245773253307035,2.0061097979752933,2015-08-01 00:00:00,1.119762039021608,2.004525593008739,-1.0
1.4895755560678503,1.2294790077038007,1.088435980912456,2015-08-01 00:00:00,4.777249207173886,1.7723158551810236,2.0133333333333336
1.009934333143062,1.3403498315950113,1.3949739107166748,2015-08-01 00:00:00,1.0068079119609152,2.004525593008739,-1.0
1.0438503474469705,2.286293803609764,-1.0,2015-08-01 00:00:00,1.0054167021897238,2.02621722846442,-1.0
1.4993857440921563,1.2262617333680508,1.0407617178789637,2015-09-01 00:00:00,5.223774753470986,1.7309612983770286,-1.0
1.009934333143062,1.263372521957144,-1.0,2015-09-01 00:00:00,1.8944779009635373,2.004525593008739,-1.0
1.0438503474469705,3.5039168023933427,2.0475070240378184,2015-09-01 00:00:00,1.0474490137071069,2.02621722846442,-1.0
1.009934333143062,1.998482936826968,1.3949739107166748,2015-09-01 00:00:00,1.006307056010611,2.004525593008739,-1.0
1.0438503474469705,1.262996191691134,1.160415644650582,2015-09-01 00:00:00,1.2699534395522545,2.02621722846442,-1.0
1.4993857440921563,4.090996091070007,2.6352851982339565,2015-09-01 00:00:00,1.8851199911403909,1.7309612983770286,-1.0
1.6408274088381307,1.2734031733417002,1.047941845426571,2015-09-01 00:00:00,6.3615722486982005,1.823501872659176,2.0133333333333336
1.0438503474469705,1.714185804846564,1.1923471435579538,2015-09-01 00:00:00,1.090225074600974,2.02621722846442,-1.0
