population,price_unit,price_month,target,che_pc_usd,che_perc_gdp
1.0097251507703806,1.0283970487378604,1.0030326004548902,1.0041554953143534,1.9837702871410736,1.996190719709857
2.020151337337066,1.018247068821671,1.006020603844267,1.1227712612584675,1.6754057428214733,2.0475821301161865
1.0333534041231496,1.0108764581534508,1.006020603844267,1.0066069055188502,1.8122659176029965,1.953900740312444
1.0550739817900237,1.0241565657465108,1.0054408419925969,1.0005340590474685,1.766541822721598,2.002701740502584
1.0011439961103403,1.0241625642315488,-1.0,1.0013227603093446,1.8269350811485645,1.8822723180381693
1.0301150676071418,1.0259927800758744,1.00367925790483,1.0767300588711344,2.442883895131086,1.892659326730248
1.0081810937862148,1.018339656471788,1.0062881862373456,1.0064293966532405,1.7587390761548063,1.9062044704101224
1.0430342812142084,1.0069045361344358,-1.0,1.0052626909005686,2.04041822721598,2.1465275550588885
1.3489641387088414,1.0196276859081004,-1.0,1.0203948747290563,1.405586766541823,1.8464681356830712
1.005215684469137,1.027688207137572,1.004994871337466,1.0081618320999064,2.437421972534332,2.002550171593541
1.0097251507703806,1.0299335695397942,-1.0,1.0201999980895449,1.9837702871410736,1.996190719709857
1.4624559240745143,1.0017118765939168,1.0066449627614502,1.0580242001539908,1.4867353308364544,1.8091981663043544
1.6393518899600052,1.0199883598429274,1.0185888677615922,1.1475760181078452,1.791198501872659,2.059129956178802
1.4624559240745143,1.0048502173073786,-1.0,1.0203123778030243,1.4867353308364544,1.8091981663043544
1.0081810937862148,1.006063634992999,-1.0,1.0082604197576408,1.7587390761548063,1.9062044704101224
1.0333534041231496,1.021498787375782,1.018953752843063,1.0019464677191572,1.8122659176029965,1.953900740312444
1.005215684469137,1.0184753339171526,1.0125094768764216,1.0007585630659883,2.437421972534332,2.002550171593541
1.0097251507703806,1.0281152696501317,-1.0,1.000266391002635,1.9837702871410736,1.996190719709857
1.0097251507703806,1.0284737247797897,1.0030326004548902,1.003926904760798,1.9837702871410736,1.996190719709857
2.020151337337066,1.0277030698708502,1.0132453284573877,1.075741628209392,1.6754057428214733,2.0475821301161865
1.0430342812142084,1.0069966370459542,-1.0,1.007667872177475,2.04041822721598,2.1465275550588885
1.0011439961103403,1.0245478353495183,-1.0,1.0019640909014984,1.8269350811485645,1.8822723180381693
1.6393518899600052,1.0211205603166278,1.0185888677615922,1.1996050159561311,1.791198501872659,2.059129956178802
2.020151337337066,1.0493812551829185,1.005976006778754,1.3461831532899642,1.6754057428214733,2.0475821301161865
1.0333534041231496,1.0226299671733383,1.018953752843063,1.0035021605255323,1.8122659176029965,1.953900740312444
1.4624559240745143,1.0049594285577743,-1.0,1.0371432831641345,1.4867353308364544,1.8091981663043544
1.0081810937862148,1.0198354170847104,1.0062881862373456,1.008352877612822,1.7587390761548063,1.9062044704101224
1.0097251507703806,1.0310596066459696,-1.0,1.0272380330546538,1.9837702871410736,1.996190719709857
1.0550739817900237,1.024947921439307,1.0054408419925969,1.0009455220438683,1.766541822721598,2.002701740502584
1.0097251507703806,1.0280894855018845,-1.0,1.0006801526749922,1.9837702871410736,1.996190719709857
2.020151337337066,1.018868727895914,1.006020603844267,1.0968393869645765,1.6754057428214733,2.0475821301161865
2.020151337337066,1.0280961638125965,1.0132453284573877,1.1173098625917917,1.6754057428214733,2.0475821301161865
1.0081810937862148,1.0061943873505292,-1.0,1.011542673616569,1.7587390761548063,1.9062044704101224
1.0301150676071418,1.026599089489462,1.00367925790483,1.096581679848892,2.442883895131086,1.892659326730248
1.3489641387088414,1.021427013209813,-1.0,1.060612764690621,1.405586766541823,1.8464681356830712
1.005215684469137,1.0287340542227894,1.004994871337466,1.018241015356841,2.437421972534332,2.002550171593541
1.0333534041231496,1.0111190306687523,1.006020603844267,1.0148195638982622,1.8122659176029965,1.953900740312444
1.4624559240745143,1.001743093585562,1.0066449627614502,1.0832521687879957,1.4867353308364544,1.8091981663043544
1.0097251507703806,1.0290166431106975,1.0030326004548902,1.0057124651629272,1.9837702871410736,1.996190719709857
1.2531861278476004,1.0810919559876613,-1.0,1.0093908575118713,1.851279650436954,2.0517701783108184
1.005215684469137,1.0205396157802826,1.0125094768764216,1.0017947551059596,2.437421972534332,2.002550171593541
1.0097251507703806,1.0279923812965202,-1.0,1.0010019673090478,1.9837702871410736,1.996190719709857
1.1027923239010058,1.0129931954367264,-1.0,1.0067300123867986,1.8587702871410736,2.0339615210092337
2.020151337337066,1.0448913594895235,1.005976006778754,1.7238405440158893,1.6754057428214733,2.0475821301161865
1.0550739817900237,1.0263268681952151,1.0054408419925969,1.0008037703598198,1.766541822721598,2.002701740502584
1.0333534041231496,1.0221639943583536,1.018953752843063,1.0046900651787014,1.8122659176029965,1.953900740312444
1.2531861278476004,1.0824195004677235,-1.0,1.0907604106906412,1.851279650436954,2.0517701783108184
1.0097251507703806,1.0287379086943114,1.0030326004548902,1.0067770075397082,1.9837702871410736,1.996190719709857
1.0097251507703806,1.030881257411722,-1.0,1.03306364415638,1.9837702871410736,1.996190719709857
1.0301150676071418,1.02630985896909,1.00367925790483,1.1042564480542396,2.442883895131086,1.892659326730248
1.4624559240745143,1.0049360552391622,-1.0,1.041629532407934,1.4867353308364544,1.8091981663043544
2.020151337337066,1.0169008147725078,1.006020603844267,1.5843308352514924,1.6754057428214733,2.0475821301161865
1.0333534041231496,1.0110917457897393,1.006020603844267,1.019010305577298,1.8122659176029965,1.953900740312444
1.3489641387088414,1.022081820851665,-1.0,1.0858517158875338,1.405586766541823,1.8464681356830712
1.6393518899600052,1.022839534285192,1.0185888677615922,1.2439349817972956,1.791198501872659,2.059129956178802
1.4624559240745143,1.0018643040579092,1.0066449627614502,1.0877302449617237,1.4867353308364544,1.8091981663043544
2.020151337337066,1.0274812425335562,1.0132453284573877,1.1461909381392072,1.6754057428214733,2.0475821301161865
1.0011439961103403,1.0236065597270811,-1.0,1.0017148122643251,1.8269350811485645,1.8822723180381693
1.0081810937862148,1.0196396648567232,1.0062881862373456,1.010586169009792,1.7587390761548063,1.9062044704101224
1.0430342812142084,1.0068147005213106,-1.0,1.0088029072836204,2.04041822721598,2.1465275550588885
1.005215684469137,1.0262585296947135,1.004994871337466,1.024879846930657,2.437421972534332,2.002550171593541
1.0081810937862148,1.0061287670791736,-1.0,1.012865689334353,1.7587390761548063,1.9062044704101224
1.005215684469137,1.019655841051833,1.0125094768764216,1.0020900072622836,2.437421972534332,2.002550171593541
1.1027923239010058,1.0131919465633448,-1.0,1.010596640755821,1.8587702871410736,2.0339615210092337
1.2531861278476004,1.083080666743064,-1.0,1.1889246012320798,1.851279650436954,2.0517701783108184
1.154487142780306,1.0096603233714538,1.0047718860099006,1.0030917191628916,1.907147315855181,1.9208155773978888
1.4624559240745143,1.0049111025265516,-1.0,1.0406952483354135,1.4867353308364544,1.8091981663043544
1.0097251507703806,1.0288420075885474,1.0030326004548902,1.0068319203542495,1.9837702871410736,1.996190719709857
1.0333534041231496,1.022523041928877,1.018953752843063,1.005714508430445,1.8122659176029965,1.953900740312444
1.4624559240745143,1.0024268219218104,1.0066449627614502,1.0920093579609047,1.4867353308364544,1.8091981663043544
1.0333534041231496,1.0114332030620308,1.006020603844267,1.0249758805039944,1.8122659176029965,1.953900740312444
1.3489641387088414,1.023562865362998,-1.0,1.1024254249498389,1.405586766541823,1.8464681356830712
1.005215684469137,1.0253689348257753,1.004994871337466,1.0351740840938417,2.437421972534332,2.002550171593541
2.020151337337066,1.0182226182539025,1.006020603844267,1.3052794916677335,1.6754057428214733,2.0475821301161865
1.0097251507703806,1.0263469458830667,-1.0,1.0009708074794013,1.9837702871410736,1.996190719709857
1.0550739817900237,1.0201628601008297,1.011996610623021,1.0083209515578562,1.766541822721598,2.002701740502584
2.020151337337066,1.0441033580318908,1.005976006778754,3.650318210820968,1.6754057428214733,2.0475821301161865
1.0097251507703806,1.0316111208541785,-1.0,1.0401348822186534,1.9837702871410736,1.996190719709857
1.0011439961103403,1.024412167858965,-1.0,1.00226164173378,1.8269350811485645,1.8822723180381693
1.0430342812142084,1.0068826013312313,-1.0,1.0092746466717957,2.04041822721598,2.1465275550588885
1.0301150676071418,1.0268670966115032,1.00367925790483,1.1383417259695263,2.442883895131086,1.892659326730248
1.0550739817900237,1.0264396558018214,1.0054408419925969,1.001558757707652,1.766541822721598,2.002701740502584
1.005215684469137,1.019049375605326,1.0125094768764216,1.002005467068734,2.437421972534332,2.002550171593541
1.0081810937862148,1.0217945085590074,1.0062881862373456,1.0142027525163222,1.7587390761548063,1.9062044704101224
1.0081810937862148,1.0062225665740765,-1.0,1.0136587325397044,1.7587390761548063,1.9062044704101224
2.020151337337066,1.0265547496218868,1.0132453284573877,1.1698614261077585,1.6754057428214733,2.0475821301161865
2.018477505820917,1.0422490091554018,1.0056192302546492,1.5587404420415156,1.6385767790262171,1.9719385622301724
1.3478141820433192,1.0238141896134665,1.020024082415377,1.1159781629870569,1.41354556803995,1.8490995357800804
2.018477505820917,1.0192102230456408,1.0056638273201624,1.2317468910535376,1.6385767790262171,1.9719385622301724
1.03093815404934,1.0186107121557513,1.0066449627614502,1.001155978598203,2.4901685393258424,1.9178182836973967
1.009934333143062,1.0264486535293784,-1.0,1.0014479104448106,2.004525593008739,2.0078332660494165
1.4625402990445304,1.0019877282879732,1.0066449627614502,1.103463660257328,1.4875156054931336,1.8102412934220533
1.009934333143062,1.0149808831333276,1.0046380948133613,1.0000630858846125,2.004525593008739,2.0078332660494165
1.009934333143062,1.0285944693112372,1.0030771975204031,1.008639701290635,2.004525593008739,2.0078332660494165
1.157449182727997,1.0095277755076886,1.0047718860099006,1.0045237942844394,1.953339575530587,1.9686312767671743
1.001419961536703,1.0247137583567107,-1.0,1.0023676362362666,1.8270911360799,1.8029708946941456
1.009934333143062,1.0313325288666724,-1.0,1.037999923070978,2.004525593008739,2.0078332660494165
1.0438503474469705,1.0074050088497024,-1.0,1.0112571269809545,2.02621722846442,2.1038451719066
2.018477505820917,1.0264332497694393,1.0143156580297017,1.152776900166,1.6385767790262171,1.9719385622301724
1.0438503474469705,1.027604079666641,-1.0,1.0392902465084772,2.02621722846442,2.1038451719066
1.4625402990445304,1.0049109580062874,-1.0,1.043522108946309,1.4875156054931336,1.8102412934220533
1.0056896727843128,1.0266778209216088,1.004994871337466,1.0225247257079373,2.418227215980025,1.973249538614279
1.0083679240769647,1.0205736103506222,1.0061543950408065,1.0140569142972382,1.7635767790262171,1.922846084160428
1.0556821736608248,1.020653280451027,1.011996610623021,1.0180686146600255,1.7855805243445693,2.0222504455166783
1.6408274088381307,1.023667277890596,1.015531941634604,1.3028822280524586,1.823501872659176,2.0859838133296744
1.1035103141653828,1.013122048606802,-1.0,1.0100431706669333,1.869538077403246,2.038261002402338
1.157449182727997,1.0151995993235,1.0077152923337644,1.0313633901731194,1.953339575530587,1.9686312767671743
1.0056896727843128,1.0189423738574823,1.0125094768764216,1.0015155936813382,2.418227215980025,1.973249538614279
1.03093815404934,1.0265898636693414,1.00367925790483,1.1217419652463692,2.4901685393258424,1.9178182836973967
1.0083679240769647,1.0251339189087083,1.00606520090978,1.000264603143557,1.7635767790262171,1.922846084160428
1.2561529507268967,1.080522544430029,1.0130780894617135,1.1814120173859588,1.8117977528089888,1.9685541235820103
1.0339041511433873,1.0105576651783517,1.0056638273201624,1.0277092616259496,1.8370786516853927,1.9906890708731195
1.0339041511433873,1.023344461516135,1.018953752843063,1.0061441054260654,1.8370786516853927,1.9906890708731195
1.1035103141653828,2.476544954268152,-1.0,1.0077723342293232,1.869538077403246,2.038261002402338
1.0083679240769647,1.0061894859039129,-1.0,1.0150392151564271,1.7635767790262171,1.922846084160428
1.0556821736608248,1.0280007059914422,1.0054408419925969,1.0017687034451075,1.7855805243445693,2.0222504455166783
1.157449182727997,1.0104156150730632,1.0050840654684925,1.0014583821908394,1.953339575530587,1.9686312767671743
1.1035103141653828,2.479919864872368,-1.0,1.028044357498871,1.869538077403246,2.038261002402338
2.018477505820917,1.0453580179434023,1.0056192302546492,2.148285185181589,1.6385767790262171,1.9719385622301724
1.1035103141653828,1.0131523782247756,-1.0,1.010398699215033,1.869538077403246,2.038261002402338
1.009934333143062,1.025935299309833,-1.0,1.0016928471385085,2.004525593008739,2.0078332660494165
1.4993857440921563,1.0233485464321028,-1.0,1.004694917939056,1.7309612983770286,1.8319917508971155
2.018477505820917,1.026921924636655,1.0143156580297017,1.1559697610710231,1.6385767790262171,1.9719385622301724
1.009934333143062,1.0175067183331612,1.0046380948133613,1.0005713486796686,2.004525593008739,2.0078332660494165
1.4625402990445304,1.001728357434184,1.0066449627614502,1.107678410329698,1.4875156054931336,1.8102412934220533
1.0083679240769647,1.0197801265884412,1.0061543950408065,1.0145976139641395,1.7635767790262171,1.922846084160428
1.4625402990445304,1.0049280947552113,-1.0,1.0560373779013568,1.4875156054931336,1.8102412934220533
1.0438503474469705,1.0278309273819746,-1.0,1.0603279842803257,2.02621722846442,2.1038451719066
1.001419961536703,1.024788065171368,-1.0,1.0022442739598785,1.8270911360799,1.8029708946941456
1.4625402990445304,1.0199535629890564,1.0153711219135115,1.0069741828551773,1.4875156054931336,1.8102412934220533
1.3478141820433192,1.0118764059685603,-1.0,1.0358340595020956,1.41354556803995,1.8490995357800804
1.0339041511433873,1.0107281349742496,1.0056638273201624,1.0308334176606864,1.8370786516853927,1.9906890708731195
2.018477505820917,1.019728460808765,1.0056638273201624,1.2813449113725048,1.6385767790262171,1.9719385622301724
1.6408274088381307,1.0236121889658727,1.015531941634604,1.3295959075803534,1.823501872659176,2.0859838133296744
1.0556821736608248,1.0299799616712706,1.0054408419925969,1.001262483917569,1.7855805243445693,2.0222504455166783
1.0083679240769647,1.0062036533059606,-1.0,1.0179930137618665,1.7635767790262171,1.922846084160428
1.2561529507268967,1.0165625080088867,-1.0,1.0200694843768443,1.8117977528089888,1.9685541235820103
1.6408274088381307,1.0282690180358731,1.006109797975293,1.1354714459238775,1.823501872659176,2.0859838133296744
1.009934333143062,1.029121437435143,1.0030771975204031,1.0084616816081455,2.004525593008739,2.0078332660494165
1.0339041511433873,1.0232262743827172,1.018953752843063,1.0060396433742171,1.8370786516853927,1.9906890708731195
1.157449182727997,1.009647889500868,1.0047718860099006,1.0061246943846462,1.953339575530587,1.9686312767671743
1.157449182727997,1.0044071481726382,-1.0,1.008193758154872,1.953339575530587,1.9686312767671743
1.03093815404934,1.02280490711794,1.0066449627614502,1.000792276980032,2.4901685393258424,1.9178182836973967
1.0556821736608248,1.0210751723014997,1.011996610623021,1.0206786335055926,1.7855805243445693,2.0222504455166783
1.3478141820433192,1.0237669730450605,1.020024082415377,1.12495602505189,1.41354556803995,1.8490995357800804
1.0438503474469705,1.0076647633742373,-1.0,1.0132416505576307,2.02621722846442,2.1038451719066
1.0056896727843128,1.0280146539772972,1.004994871337466,1.0359520582012491,2.418227215980025,1.973249538614279
1.2561529507268967,1.08129598422421,1.0130780894617135,1.2069474977813943,1.8117977528089888,1.9685541235820103
1.03093815404934,1.022360130560675,1.003567765241047,1.003107299077715,2.4901685393258424,1.9178182836973967
1.009934333143062,1.0315548346929138,-1.0,1.0399637585640364,2.004525593008739,2.0078332660494165
1.03093815404934,1.02685944787605,1.00367925790483,1.1351353284171974,2.4901685393258424,1.9178182836973967
1.157449182727997,1.0153946680934558,1.0077152923337644,1.0437915648502205,1.953339575530587,1.9686312767671743
1.0056896727843128,1.018969961288913,1.0125094768764216,1.0021768461317906,2.418227215980025,1.973249538614279
1.0083679240769647,1.027328149924548,1.00606520090978,1.001294665380975,1.7635767790262171,1.922846084160428
1.0556821736608248,1.021963005103789,1.011996610623021,1.0283707694848416,1.7855805243445693,2.0222504455166783
1.009934333143062,1.022187366112812,1.0046380948133613,1.0007708226710952,2.004525593008739,2.0078332660494165
1.009934333143062,1.028965431727035,1.0030771975204031,1.0098495710696205,2.004525593008739,2.0078332660494165
1.0339041511433873,1.010779440251702,1.0056638273201624,1.0332051404319886,1.8370786516853927,1.9906890708731195
1.3478141820433192,1.0240271897028264,1.020024082415377,1.1471926500398155,1.41354556803995,1.8490995357800804
1.0438503474469705,1.0279531144182814,-1.0,1.0815457850021812,2.02621722846442,2.1038451719066
1.0083679240769647,1.0282177914199135,1.00606520090978,1.0018121228798609,1.7635767790262171,1.922846084160428
1.0083679240769647,1.0062793148034404,-1.0,1.028379708780232,1.7635767790262171,1.922846084160428
1.4625402990445304,1.019441645423558,1.0153711219135115,1.0171928191202029,1.4875156054931336,1.8102412934220533
1.0056896727843128,1.032200218844546,1.004994871337466,1.0447812725541614,2.418227215980025,1.973249538614279
1.2561529507268967,1.0807949243790689,1.0130780894617135,1.2365483143119598,1.8117977528089888,1.9685541235820103
1.3478141820433192,1.0120214270659107,-1.0,1.0609884705054589,1.41354556803995,1.8490995357800804
1.0339041511433873,1.0231270870823297,1.018953752843063,1.0060868939355667,1.8370786516853927,1.9906890708731195
1.4625402990445304,1.0018131870264702,1.0066449627614502,1.1261365228603066,1.4875156054931336,1.8102412934220533
1.4625402990445304,1.0049559637747696,-1.0,1.0889845558092217,1.4875156054931336,1.8102412934220533
1.157449182727997,1.009766914744416,1.0047718860099006,1.0088325346626288,1.953339575530587,1.9686312767671743
1.009934333143062,1.0319613897815842,-1.0,1.0523564314680156,2.004525593008739,2.0078332660494165
1.001419961536703,1.0251874751939911,-1.0,1.0028107698791924,1.8270911360799,1.8029708946941456
1.157449182727997,1.0105161893533023,1.0050840654684925,1.004627745519408,1.953339575530587,1.9686312767671743
2.018477505820917,1.026861830191696,1.0143156580297017,1.1927807578550735,1.6385767790262171,1.9719385622301724
1.6408274088381307,1.016307810887653,1.006109797975293,1.168954470738289,1.823501872659176,2.0859838133296744
1.03093815404934,1.0226919701237756,1.003567765241047,1.0069279539275866,2.4901685393258424,1.9178182836973967
1.157449182727997,1.004480719545025,-1.0,1.0130807432406028,1.953339575530587,1.9686312767671743
1.1035103141653828,1.0133130417328022,-1.0,1.012025395567652,1.869538077403246,2.038261002402338
1.03093815404934,1.0252902646076256,1.0066449627614502,1.001198120990758,2.4901685393258424,1.9178182836973967
1.009934333143062,1.0258239964763434,-1.0,1.0017127689968073,2.004525593008739,2.0078332660494165
2.018477505820917,1.0194058677282316,1.0056638273201624,1.355706312373614,1.6385767790262171,1.9719385622301724
1.4993857440921563,1.023466797923514,-1.0,1.0068186391153835,1.7309612983770286,1.8319917508971155
1.157449182727997,1.010351928831229,1.0050097370259703,1.0103642190756696,1.953339575530587,1.9686312767671743
1.03093815404934,1.025756052195283,1.0101235338714714,1.0019794154078818,2.4901685393258424,1.9178182836973967
1.2561529507268967,1.0165328261869542,-1.0,1.0277092616259496,1.8117977528089888,1.9685541235820103
1.0083679240769647,1.0211671856216011,1.0061543950408065,1.0200112512525867,1.7635767790262171,1.922846084160428
2.018477505820917,1.0451904231744835,1.0056192302546492,2.5342070822001905,1.6385767790262171,1.9719385622301724
1.1035103141653828,2.497982832726293,-1.0,1.036271829567787,1.869538077403246,2.038261002402338
2.018477505820917,1.0122481393458105,1.00367925790483,1.002733636530395,1.6385767790262171,1.9719385622301724
1.0556821736608248,1.0292911683355477,1.0054408419925969,1.0016343586058112,1.7855805243445693,2.0222504455166783
1.157449182727997,1.0155743002832909,1.0077152923337644,1.058468866247555,1.953339575530587,1.9686312767671743
1.0438503474469705,1.008160494086215,-1.0,1.0260741367948192,2.02621722846442,2.1038451719066
1.03093815404934,1.0272743817801562,1.00367925790483,1.1653624064419728,2.4901685393258424,1.9178182836973967
1.0056896727843128,1.019143568819188,1.0125094768764216,1.0021967679900894,2.418227215980025,1.973249538614279
2.018477505820917,1.016558468016037,1.0056638273201624,1.5710999118483304,1.6385767790262171,1.9719385622301724
1.4625402990445304,1.0048271481852873,-1.0,1.114794855685803,1.4875156054931336,1.8102412934220533
1.157449182727997,1.0100192676466568,1.0047718860099006,1.009925682784659,1.953339575530587,1.9686312767671743
2.018477505820917,1.0388285656080385,1.00688281377752,5.079591501784764,1.6385767790262171,1.9719385622301724
1.1035103141653828,2.496219353253748,-1.0,1.0425298471579707,1.869538077403246,2.038261002402338
1.4993857440921563,1.0231606910111122,-1.0,1.0105578186729824,1.7309612983770286,1.8319917508971155
1.1035103141653828,1.0132967549994123,-1.0,1.012696608947254,1.869538077403246,2.038261002402338
1.157449182727997,1.010699028581021,1.0050840654684925,1.0062738529134465,1.953339575530587,1.9686312767671743
2.018477505820917,1.0276808716689048,1.0143156580297017,1.206556212051733,1.6385767790262171,1.9719385622301724
1.157449182727997,1.0114471144966013,1.0050840654684925,1.0130273628767,1.953339575530587,1.9686312767671743
2.018477505820917,1.040388805349131,1.0056192302546492,3.3387837664643274,1.6385767790262171,1.9719385622301724
1.0056896727843128,1.019471039433574,1.0125094768764216,1.00254182479216,2.418227215980025,1.973249538614279
1.4625402990445304,1.002218651588676,1.0066449627614502,1.1317215392118103,1.4875156054931336,1.8102412934220533
1.157449182727997,1.0105570468029017,1.0050097370259703,1.022517318863185,1.953339575530587,1.9686312767671743
1.0056896727843128,1.0342699294559534,1.004994871337466,1.0433663097980757,2.418227215980025,1.973249538614279
1.2561529507268967,1.016765266718076,-1.0,1.041989402899509,1.8117977528089888,1.9685541235820103
2.018477505820917,1.026096607754692,1.00367925790483,1.1461881286463704,1.6385767790262171,1.9719385622301724
1.2561529507268967,1.082339699749631,1.0130780894617135,1.2282416656267283,1.8117977528089888,1.9685541235820103
1.3478141820433192,1.0245558507626993,1.020024082415377,1.1663559452725096,1.41354556803995,1.8490995357800804
1.157449182727997,1.015983499365116,1.0077152923337644,1.0761758225569276,1.953339575530587,1.9686312767671743
1.157449182727997,1.004338710852792,-1.0,1.0174165569134033,1.953339575530587,1.9686312767671743
1.03093815404934,1.0301608609113595,1.0101235338714714,1.0058424680587483,2.4901685393258424,1.9178182836973967
1.3478141820433192,1.0120072902201631,-1.0,1.0832153899726749,1.41354556803995,1.8490995357800804
1.0438503474469705,1.0275998451640145,-1.0,1.105794262269834,2.02621722846442,2.1038451719066
1.0438503474469705,1.0081944054420235,-1.0,1.035887695274438,2.02621722846442,2.1038451719066
1.009934333143062,1.0294468244236188,1.0030771975204031,1.0126483367521455,2.004525593008739,2.0078332660494165
1.0083679240769647,1.006272013881068,-1.0,1.0441212971459075,1.7635767790262171,1.922846084160428
1.001419961536703,1.0130290294218174,1.006555768630424,1.00445789890699,1.8270911360799,1.8029708946941456
1.0556821736608248,1.0218665974371788,1.011996610623021,1.034784075406379,1.7855805243445693,2.0222504455166783
1.0556821736608248,1.0326851307483031,1.0054408419925969,1.0017549113893622,1.7855805243445693,2.0222504455166783
1.03093815404934,1.0159353438315728,1.0056192302546492,1.000318749732779,2.4901685393258424,1.9178182836973967
1.0083679240769647,1.0211276804957907,1.0061543950408065,1.0220869556422456,1.7635767790262171,1.922846084160428
1.001419961536703,1.024958821101975,-1.0,1.0030217372504069,1.8270911360799,1.8029708946941456
1.03093815404934,1.022385861435889,1.0066449627614502,1.0018146769642582,2.4901685393258424,1.9178182836973967
1.6408274088381307,1.0243532021451336,1.006109797975293,1.197415654810794,1.823501872659176,2.0859838133296744
1.4993857440921563,1.0270334338119729,1.0030103019221337,1.0113271088934392,1.7309612983770286,1.8319917508971155
1.0339041511433873,1.023605861693656,1.018953752843063,1.0067596397658067,1.8370786516853927,1.9906890708731195
1.0083679240769647,1.0295469409927078,1.00606520090978,1.002519604257904,1.7635767790262171,1.922846084160428
1.03093815404934,1.0272038736262652,1.00367925790483,1.1832928451361062,2.4901685393258424,1.9178182836973967
1.4993857440921563,1.016284103810761,1.0153859876020157,1.0092917590372572,1.7309612983770286,1.8319917508971155
1.009934333143062,1.0152234885281992,1.0046380948133613,1.0005769676653429,2.004525593008739,2.0078332660494165
1.0339041511433873,1.0108025882879126,1.0056638273201624,1.0379733605932464,1.8370786516853927,1.9906890708731195
1.009934333143062,1.031876092091771,-1.0,1.0505052310968763,2.004525593008739,2.0078332660494165
1.009934333143062,1.028060264523066,-1.0,1.002186040835621,2.004525593008739,2.0078332660494165
1.009934333143062,1.0484366944891677,-1.0,1.001172835555225,2.004525593008739,2.0078332660494165
1.03093815404934,1.0226342968402498,1.003567765241047,1.0095553405470552,2.4901685393258424,1.9178182836973967
1.009934333143062,1.009368300632738,1.0046380948133613,1.0002564300734855,2.004525593008739,2.0078332660494165
1.4625402990445304,1.019110215859382,1.0153711219135115,1.0229956988707931,1.4875156054931336,1.8102412934220533
1.03093815404934,1.0185289870333265,1.0056192302546492,1.000624218226692,2.4901685393258424,1.9178182836973967
1.0083679240769647,1.0209688535972836,1.0061543950408065,1.0215677102842813,1.7635767790262171,1.922846084160428
2.018477505820917,1.0273694901136614,1.00367925790483,1.383915919132988,1.6385767790262171,1.9719385622301724
1.03093815404934,1.022497946475192,1.003567765241047,1.0124110623116394,2.4901685393258424,1.9178182836973967
1.009934333143062,1.027373549764524,-1.0,1.0027377230654304,2.004525593008739,2.0078332660494165
1.03093815404934,1.0317915990782784,1.0101235338714714,1.011044882567541,2.4901685393258424,1.9178182836973967
1.03093815404934,1.027040768674979,1.00367925790483,1.1784646039915128,2.4901685393258424,1.9178182836973967
1.03093815404934,1.0250513700600636,1.0066449627614502,1.0020307525042669,2.4901685393258424,1.9178182836973967
2.018477505820917,1.0278742582834324,1.0143156580297017,1.194529794850322,1.6385767790262171,1.9719385622301724
1.1035103141653828,1.01323056813933,-1.0,1.0120205428072973,1.869538077403246,2.038261002402338
1.157449182727997,1.010542198129838,1.0050097370259703,1.031431073409647,1.953339575530587,1.9686312767671743
1.1035103141653828,2.488751115955774,-1.0,1.0611253694291525,1.869538077403246,2.038261002402338
